Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,L2_Category_name,name,stars,Time,Date,POI,clusters,L1_Category_name,L1_Category,counts,new_time
715,485,1,42,33.45443,-112.074444,98,US Post Office,3.0,15:17:11,2012508,Independent,2,5,Professional & Other Places,3,15
704,474,1,42,33.495153,-112.061797,20,McDonald's,2.0,16:26:25,2012508,Independent,0,2,Food,3,16
716,486,1,42,33.495162,-112.029767,16,Walgreens,2.5,16:45:15,2012508,Independent,4,1,Shop & Service,3,16
717,8,0,42,33.507403000000004,-112.047059,150,ZK Grill,3.5,20:10:58,2012510,Combined,4,2,Food,2,20
528,8,0,42,33.51028400000001,-112.046288,48,Chipotle Mexican Grill,3.0,20:32:49,2012510,Combined,4,2,Food,2,20
718,487,1,42,33.465338,-112.065536,20,McDonald's,2.0,16:58:30,2012511,Independent,2,2,Food,4,16
709,479,1,42,33.495466,-112.064688,20,Jack-In-the-Box,3.0,17:04:13,2012511,Independent,0,2,Food,4,17
719,488,1,42,33.464962,-111.987475,103,Lonnie's,2.5,19:39:40,2012511,Independent,6,1,Shop & Service,4,19
667,450,1,42,33.466266,-111.986695,16,CVS Pharmacy,3.0,19:44:10,2012511,Independent,6,1,Shop & Service,4,19
632,422,1,42,33.46622,-112.067553,12,Safeway,2.5,16:32:33,2012514,Independent,2,1,Shop & Service,2,16
53,44,1,42,33.466302,-112.065932,19,Einstein Bros Bagels,2.5,16:42:11,2012514,Independent,2,2,Food,2,16
707,477,0,42,33.495496,-112.01341399999998,2,Chase Bank,4.5,23:00:53,2012529,Combined,4,1,Shop & Service,3,23
720,489,1,42,33.494365,-112.044654,6,Regio's Mexican Food,4.5,23:07:34,2012529,Independent,4,2,Food,3,23
718,487,1,42,33.465338,-112.065536,20,McDonald's,2.0,23:17:12,2012529,Independent,2,2,Food,3,23
74,56,0,42,33.426140999999994,-111.939955,45,RA Sushi Bar Restaurant,3.0,3:04:26,2012607,Combined,1,2,Food,2,3
428,41,0,42,33.51027,-112.028908,49,Panera Bread,2.0,20:06:27,2012607,Combined,4,2,Food,2,20
721,490,1,42,33.472945,-111.977491,142,Saint Francis Catholic Cemetery,2.0,6:55:43,2012613,Independent,6,5,Professional & Other Places,2,6
720,489,1,42,33.494365,-112.044654,6,Regio's Mexican Food,4.5,23:23:24,2012613,Independent,4,2,Food,2,23
716,486,1,42,33.495162,-112.029767,16,Walgreens,2.5,18:13:59,2012706,Independent,4,1,Shop & Service,2,18
722,148,0,42,33.523938,-112.048502,151,The Bakery Phx,4.0,21:09:49,2012706,Combined,4,2,Food,2,21
149,29,0,42,33.451891,-112.069228,37,Starbucks,4.0,16:29:09,2012709,Combined,2,2,Food,3,16
53,44,1,42,33.466302,-112.065932,19,Einstein Bros Bagels,2.5,16:33:40,2012709,Independent,2,2,Food,3,16
584,393,1,42,33.49503,-112.061302,15,Panda Express,2.5,21:04:45,2012709,Independent,0,2,Food,3,21
718,487,1,42,33.465338,-112.065536,20,McDonald's,2.0,17:07:44,2012713,Independent,2,2,Food,2,17
723,25,0,42,33.510407,-112.074086,90,Dairy Queen,3.0,19:55:18,2012713,Combined,0,2,Food,2,19
649,436,1,42,33.505251,-112.037078,44,Half Moon Sports Grill,3.0,3:14:44,2012729,Independent,4,4,Nightlife Spot,2,3
704,474,1,42,33.495153,-112.061797,20,McDonald's,2.0,16:39:20,2012729,Independent,0,2,Food,2,16
724,491,1,42,33.511401,-111.988954,38,"William Riley, MD",4.5,20:35:29,2013314,Independent,6,5,Professional & Other Places,2,20
725,179,0,42,33.495321999999994,-112.022996,15,China Village,4.0,21:42:11,2013314,Combined,4,2,Food,2,21
726,8,0,43,33.508711,-112.040945,152,Cox Solutions Store,2.0,23:07:07,2012417,Combined,4,1,Shop & Service,2,23
414,8,0,43,33.506809999999994,-112.041009,12,Fry's Food Stores,3.0,23:25:24,2012417,Combined,4,1,Shop & Service,2,23
727,492,1,43,33.510001,-112.024133,9,Chevys Fresh Mex Restaurant,2.5,3:18:07,2012422,Independent,4,2,Food,2,3
704,474,1,43,33.495153,-112.061797,20,McDonald's,2.0,17:41:16,2012422,Independent,0,2,Food,2,17
728,493,1,43,33.466082,-112.044514,31,Karamba Nightclub,3.5,8:18:00,2012423,Independent,2,4,Nightlife Spot,2,8
729,494,1,43,33.483722,-112.047395,44,Rips Bar,3.5,8:47:05,2012423,Independent,4,4,Nightlife Spot,2,8
704,474,1,43,33.495153,-112.061797,20,McDonald's,2.0,1:14:33,2012428,Independent,0,2,Food,2,1
555,341,0,43,33.639749,-112.066963,90,Yogurtini,4.0,6:39:17,2012428,Combined,9,2,Food,2,6
233,166,1,43,33.582198,-112.120585,20,In-N-Out Burger,4.0,5:55:04,2012504,Independent,3,2,Food,4,5
370,7,0,43,33.575011,-112.122656,28,Harkins Theatres Metrocenter 12,3.0,6:56:52,2012504,Combined,3,3,Arts & Entertainment,4,6
152,113,1,43,33.449318,-112.071254,37,Starbucks,3.0,20:40:09,2012504,Independent,2,2,Food,4,20
0,0,0,43,33.520454,-112.099745,0,Metro Montebello/19th Ave,3.5,21:52:43,2012504,Combined,0,0,Travel & Transport,4,21
730,41,0,43,33.510281,-112.028433,6,Blanco Tacos + Tequila,4.0,21:34:52,2012506,Combined,4,2,Food,2,21
702,41,0,43,33.510055,-112.029798,9,The Cheesecake Factory,3.5,22:36:36,2012506,Combined,4,2,Food,2,22
18,12,1,43,33.487849,-112.074505,16,Walgreens,2.5,0:20:44,2012507,Independent,0,1,Shop & Service,2,0
731,495,1,43,33.495012,-112.054766,57,99 Cents Only Stores,3.5,0:36:21,2012507,Independent,4,1,Shop & Service,2,0
732,496,1,43,33.378437,-112.029208,20,McDonald's,1.5,0:38:33,2012511,Independent,2,2,Food,6,0
733,497,0,43,33.3783,-112.035629,55,IHOP,2.5,4:03:11,2012511,Combined,2,2,Food,6,4
14,8,0,43,33.510046,-112.045634,13,Total Wine & More,4.0,5:07:55,2012511,Combined,4,1,Shop & Service,6,5
734,498,1,43,33.481578000000006,-112.074263,2,Wells Fargo Bank,2.5,5:18:29,2012511,Independent,0,1,Shop & Service,6,5
735,0,0,43,33.522683,-112.093418,20,McDonald's,3.0,21:23:41,2012511,Combined,0,2,Food,6,21
736,0,0,43,33.523697,-112.097315,9,KFC,1.5,22:56:56,2012511,Combined,0,2,Food,6,22
222,159,1,43,33.513409,-112.047937,94,5 & Diner,3.5,8:16:23,2012512,Independent,4,2,Food,2,8
737,33,0,43,33.448933000000004,-112.073856,6,Baja Fresh Mexican Grill,3.5,19:28:23,2012512,Combined,2,2,Food,2,19
215,8,0,43,33.507699,-112.039792,90,Cold Stone Creamery,2.5,0:00:49,2012514,Combined,4,2,Food,2,0
726,8,0,43,33.508711,-112.040945,152,Cox Solutions Store,2.0,19:37:01,2012514,Combined,4,1,Shop & Service,2,19
632,422,1,43,33.46622,-112.067553,12,Safeway,2.5,18:41:29,2012611,Independent,2,1,Shop & Service,3,18
644,432,1,43,33.465442,-112.04727,6,Filiberto's Mexican Food,2.0,18:58:09,2012611,Independent,2,2,Food,3,18
425,25,0,43,33.509479,-112.07415,37,Dutch Bros Coffee,4.0,23:22:15,2012611,Combined,0,2,Food,3,23
18,12,1,43,33.487849,-112.074505,16,Walgreens,2.5,16:50:21,2012822,Independent,0,1,Shop & Service,2,16
738,499,1,43,33.487872,-112.075465,104,Staples,2.0,16:54:22,2012822,Independent,0,1,Shop & Service,2,16
739,29,0,43,33.451732,-112.069583,110,Hooters,2.5,19:25:43,20121012,Combined,2,2,Food,2,19
414,8,0,43,33.506809999999994,-112.041009,12,Fry's Food Stores,3.0,23:26:33,20121012,Combined,4,1,Shop & Service,2,23
667,450,1,43,33.466266,-111.986695,16,CVS Pharmacy,3.0,18:51:08,20121027,Independent,6,1,Shop & Service,3,18
740,500,1,43,33.466412,-111.974351,57,Just Like Home Daycare & Preschool,3.5,18:51:58,20121027,Independent,6,1,Shop & Service,3,18
741,501,0,43,33.479456,-112.00068,4,Walmart Supercenter,1.5,21:43:34,20121027,Combined,6,1,Shop & Service,3,21
632,422,1,43,33.46622,-112.067553,12,Safeway,2.5,23:06:20,20121031,Independent,2,1,Shop & Service,2,23
742,502,1,43,33.479713000000004,-112.068911,20,Del Taco,3.0,23:16:25,20121031,Independent,0,2,Food,2,23
743,8,0,43,33.508873,-112.046732,6,Baja Fresh Mexican Grill,4.0,0:06:48,20121203,Combined,4,2,Food,2,0
512,8,0,43,33.508728999999995,-112.046202,20,McDonald's,2.5,0:10:26,20121203,Combined,4,2,Food,2,0
718,487,1,43,33.465338,-112.065536,20,McDonald's,2.0,4:12:57,20121206,Independent,2,2,Food,2,4
528,8,0,43,33.51028400000001,-112.046288,48,Chipotle Mexican Grill,3.0,4:34:08,20121206,Combined,4,2,Food,2,4
535,8,0,43,33.510314,-112.046524,14,Corleone's,3.5,19:50:13,2013131,Combined,4,2,Food,3,19
28,21,1,43,33.494488,-112.083067,12,Natural Grocers,4.0,22:52:57,2013131,Independent,0,1,Shop & Service,3,22
16,10,1,43,33.488271999999995,-112.081581,12,Safeway,2.5,23:15:35,2013131,Independent,0,1,Shop & Service,3,23
741,501,0,43,33.479456,-112.00068,4,Walmart Supercenter,1.5,0:50:58,2013202,Combined,6,1,Shop & Service,6,0
744,503,1,43,33.480566,-112.029924,16,CVS Pharmacy,2.5,1:22:21,2013202,Independent,4,1,Shop & Service,6,1
745,504,1,43,33.511093,-112.047415,2,Chase Bank,2.5,20:46:57,2013202,Independent,4,1,Shop & Service,6,20
704,474,1,43,33.495153,-112.061797,20,McDonald's,2.0,21:04:08,2013202,Independent,0,2,Food,6,21
16,10,1,43,33.488271999999995,-112.081581,12,Safeway,2.5,21:15:12,2013202,Independent,0,1,Shop & Service,6,21
581,390,1,43,33.494524,-112.068901,20,Wendy's,1.5,23:11:21,2013202,Independent,0,2,Food,6,23
378,262,1,43,33.491276,-112.072922,125,FedEx Office Print & Ship Center,3.5,17:42:03,2013213,Independent,0,1,Shop & Service,7,17
224,161,1,43,33.489994,-112.074578,2,Chase Bank,2.0,17:42:31,2013213,Independent,0,1,Shop & Service,7,17
738,499,1,43,33.487872,-112.075465,104,Staples,2.0,17:48:27,2013213,Independent,0,1,Shop & Service,7,17
210,154,0,43,33.483307,-112.075038,37,Starbucks,4.0,18:04:51,2013213,Combined,0,2,Food,7,18
746,8,0,43,33.507349,-112.03778,72,Sprint Store,2.0,19:22:47,2013213,Combined,4,1,Shop & Service,7,19
656,8,0,43,33.508107,-112.040374,72,Best Buy Camelback,2.5,19:57:47,2013213,Combined,4,1,Shop & Service,7,19
747,505,1,43,33.494453,-112.064652,16,CVS Pharmacy,3.5,23:50:53,2013213,Independent,0,1,Shop & Service,7,23
748,37,0,43,33.518013,-112.06341100000002,33,Doggy Daze,5.0,0:03:11,2013310,Combined,4,1,Shop & Service,6,0
414,8,0,43,33.506809999999994,-112.041009,12,Fry's Food Stores,3.0,0:58:56,2013310,Combined,4,1,Shop & Service,6,0
220,41,0,43,33.510872,-112.028102,1,Biltmore Fashion Park,4.0,1:24:05,2013310,Combined,4,1,Shop & Service,6,1
749,37,0,43,33.519556,-112.06535,21,The Yard,3.5,3:41:10,2013310,Combined,0,2,Food,6,3
222,159,1,43,33.513409,-112.047937,94,5 & Diner,3.5,17:56:03,2013310,Independent,4,2,Food,6,17
747,505,1,43,33.494453,-112.064652,16,CVS Pharmacy,3.5,18:18:32,2013310,Independent,0,1,Shop & Service,6,18
535,8,0,43,33.510314,-112.046524,14,Corleone's,3.5,22:29:36,2013323,Combined,4,2,Food,2,22
416,8,0,43,33.509661,-112.046685,16,CVS Pharmacy,2.5,22:30:07,2013323,Combined,4,1,Shop & Service,2,22
16,10,1,43,33.488271999999995,-112.081581,12,Safeway,2.5,4:07:51,2013402,Independent,0,1,Shop & Service,2,4
512,8,0,43,33.508728999999995,-112.046202,20,McDonald's,2.5,21:41:24,2013402,Combined,4,2,Food,2,21
750,506,1,43,33.491045,-112.073326,20,McDonald's,3.0,16:00:14,2013426,Independent,0,2,Food,4,16
378,262,1,43,33.491276,-112.072922,125,FedEx Office Print & Ship Center,3.5,16:06:15,2013426,Independent,0,1,Shop & Service,4,16
210,154,0,43,33.483307,-112.075038,37,Starbucks,4.0,16:26:20,2013426,Combined,0,2,Food,4,16
738,499,1,43,33.487872,-112.075465,104,Staples,2.0,17:49:24,2013426,Independent,0,1,Shop & Service,4,17
241,165,0,43,33.479935,-111.988343,99,Raising Cane's,3.5,4:22:48,2013506,Combined,6,2,Food,2,4
697,469,1,43,33.480635,-112.04726,16,Walgreens,2.5,20:31:17,2013506,Independent,4,1,Shop & Service,2,20
751,507,1,43,33.477218,-112.073507,56,Durant's,4.0,2:44:46,2013512,Independent,0,2,Food,2,2
18,12,1,43,33.487849,-112.074505,16,Walgreens,2.5,3:56:14,2013512,Independent,0,1,Shop & Service,2,3
598,8,0,43,33.507684000000005,-112.039867,27,In-N-Out Burger,4.0,4:10:41,2013514,Combined,4,2,Food,2,4
752,508,1,43,33.486694,-112.029673,20,McDonald's,2.5,20:22:45,2013514,Independent,4,2,Food,2,20
274,8,0,43,33.508712,-112.045815,37,Starbucks,3.0,18:16:20,2013601,Combined,4,2,Food,2,18
420,8,0,43,33.508657,-112.045719,19,Einstein Bros Bagels,3.0,18:23:47,2013601,Combined,4,2,Food,2,18
753,509,1,43,33.479885,-111.994334,110,Wingstop,3.0,6:18:14,2013720,Independent,6,2,Food,2,6
632,422,1,43,33.46622,-112.067553,12,Safeway,2.5,18:35:57,2013720,Independent,2,1,Shop & Service,2,18
1,0,0,43,33.522793,-112.09548,1,Christown Spectrum,2.5,1:19:50,2013901,Combined,0,1,Shop & Service,2,1
4,0,0,43,33.520897,-112.098139,4,Target Optical,4.5,1:20:44,2013901,Combined,0,1,Shop & Service,2,1
704,474,1,43,33.495153,-112.061797,20,McDonald's,2.0,6:31:01,2013912,Independent,0,2,Food,3,6
16,10,1,43,33.488271999999995,-112.081581,12,Safeway,2.5,22:58:45,2013912,Independent,0,1,Shop & Service,3,22
754,510,1,43,33.488313,-112.081791,37,Starbucks,2.5,23:46:38,2013912,Independent,0,2,Food,3,23
283,195,1,44,33.431816999999995,-111.948838,107,Stray Cat Theatre,4.5,15:03:56,2013708,Independent,1,3,Arts & Entertainment,2,15
755,511,1,44,33.422944,-111.951783,53,Cornish Pasty,4.5,18:48:55,2013708,Independent,1,2,Food,2,18
44,35,1,45,33.490891,-112.047951,31,Angelo's Lounge,2.5,3:57:32,2012708,Independent,4,4,Nightlife Spot,4,3
226,163,1,45,33.496097,-112.083247,31,The Rock,4.0,4:33:30,2012708,Independent,0,4,Nightlife Spot,4,4
756,512,1,45,33.466021999999995,-112.015334,31,Icepics Video Bar,4.0,5:57:37,2012708,Independent,6,4,Nightlife Spot,4,5
757,513,1,45,33.494547999999995,-112.032084,31,Velocity,3.0,6:25:00,2012708,Independent,4,4,Nightlife Spot,4,6
758,514,1,46,33.417328999999995,-111.934183,20,Chick-fil-A,3.5,13:22:11,2012515,Independent,1,2,Food,6,13
759,515,1,46,33.418015000000004,-111.934646,153,Engrained Cafe,4.0,13:26:11,2012515,Independent,1,7,College & University,6,13
760,516,1,46,33.417697,-111.934559,20,Freshii,2.5,13:34:57,2012515,Independent,1,2,Food,6,13
761,517,1,46,33.417884,-111.931822,37,Starbucks,3.0,13:41:42,2012515,Independent,1,2,Food,6,13
762,518,1,46,33.424217,-111.932391,154,Wells Fargo Arena,3.5,14:15:30,2012515,Independent,1,7,College & University,6,14
195,144,1,46,33.426364,-111.932616,88,Pat's Run,4.5,14:23:20,2012515,Independent,1,7,College & University,6,14
728,493,1,47,33.466082,-112.044514,31,Karamba Nightclub,3.5,8:06:59,2012420,Independent,2,4,Nightlife Spot,2,8
763,0,0,47,33.52287800000001,-112.099262,2,Wells Fargo Bank,3.5,21:03:11,2012420,Combined,0,1,Shop & Service,2,21
764,50,0,47,33.38156,-111.965195,106,Hot Topic,3.0,0:05:31,2012421,Combined,1,1,Shop & Service,5,0
1,0,0,47,33.522793,-112.09548,1,Christown Spectrum,2.5,3:26:09,2012421,Combined,0,1,Shop & Service,5,3
610,0,0,47,33.522804,-112.096561,145,Sephora,2.5,3:43:29,2012421,Combined,0,1,Shop & Service,5,3
735,0,0,47,33.522683,-112.093418,20,McDonald's,3.0,3:50:28,2012421,Combined,0,2,Food,5,3
728,493,1,47,33.466082,-112.044514,31,Karamba Nightclub,3.5,8:21:41,2012421,Independent,2,4,Nightlife Spot,5,8
20,14,1,47,33.488921000000005,-112.082997,6,Eribertos Mexican Food,3.5,3:05:10,2012422,Independent,0,2,Food,2,3
728,493,1,47,33.466082,-112.044514,31,Karamba Nightclub,3.5,6:23:11,2012422,Independent,2,4,Nightlife Spot,2,6
765,519,1,48,33.639143,-112.033891,105,The Home Depot,3.0,19:39:15,2013417,Independent,7,1,Shop & Service,3,19
563,341,0,48,33.639901,-112.067639,27,Five Guys,3.5,19:51:53,2013417,Combined,9,2,Food,3,19
517,341,0,48,33.641368,-112.070574,57,Boston Market,3.5,20:29:53,2013417,Combined,9,1,Shop & Service,3,20
766,520,1,48,33.684779,-112.122835,155,Motorcycle Mechanics Institute,2.0,13:19:56,2013506,Independent,9,7,College & University,2,13
767,521,0,48,33.670118,-112.185132,12,Albertsons,4.0,20:27:34,2013506,Combined,8,1,Shop & Service,2,20
766,520,1,48,33.684779,-112.122835,155,Motorcycle Mechanics Institute,2.0,13:42:35,2013729,Independent,9,7,College & University,2,13
768,522,1,48,33.684667,-112.12319,155,Motorcycle Mechanics Institute,2.0,13:42:48,2013729,Independent,9,7,College & University,2,13
769,523,1,48,33.63813,-112.166854,105,Harbor Freight,3.5,0:47:17,2013902,Independent,8,1,Shop & Service,4,0
770,216,0,48,33.638521999999995,-112.18678,95,Clean Freak Car Wash,3.5,0:55:28,2013902,Combined,8,1,Shop & Service,4,0
340,216,0,48,33.636828,-112.184701,4,Walmart Supercenter,3.0,2:07:20,2013902,Combined,8,1,Shop & Service,4,2
771,524,1,48,33.639523,-112.206218,105,The Home Depot,2.5,20:27:39,2013902,Independent,8,1,Shop & Service,4,20
772,525,1,49,33.479620000000004,-112.073656,22,Domino's Pizza,2.5,1:57:13,2013109,Independent,0,2,Food,2,1
773,526,1,49,33.421457000000004,-111.942637,22,Cowtown Skateboards,4.0,19:49:29,2013109,Independent,1,2,Food,2,19
136,101,1,49,33.448819,-112.066129,67,Arizona Science Center,4.0,19:57:26,2013111,Independent,2,3,Arts & Entertainment,2,19
774,33,0,49,33.44872,-112.072306,37,Starbucks,3.5,20:08:25,2013111,Combined,2,2,Food,2,20
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,17:50:28,2013112,Independent,2,2,Food,2,17
639,428,1,49,33.459367,-112.074223,37,Fair Trade Cafe,4.0,23:16:14,2013112,Independent,2,2,Food,2,23
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,15:34:41,2013113,Independent,2,2,Food,4,15
775,527,1,49,33.421426000000004,-111.970169,42,QuikTrip,4.5,16:43:56,2013113,Independent,1,1,Shop & Service,4,16
776,528,1,49,33.46092,-112.076915,156,Japanese Friendship Garden - Ro Ho En,4.0,18:31:33,2013113,Independent,2,6,Outdoors & Recreation,4,18
207,41,0,49,33.510539,-112.028619,72,Origins,4.5,18:50:41,2013113,Combined,4,1,Shop & Service,4,18
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,15:28:13,2013114,Independent,2,2,Food,3,15
777,529,1,49,33.467583000000005,-112.073128,34,Arcadia Farms Cafe,3.5,15:45:28,2013114,Independent,2,3,Arts & Entertainment,3,15
196,145,1,49,33.472528000000004,-112.072686,34,Heard Museum Shop,4.5,15:46:06,2013114,Independent,2,3,Arts & Entertainment,3,15
778,530,1,49,33.421628000000005,-111.94504,157,Top's Liquor,4.0,0:44:05,2013117,Independent,1,1,Shop & Service,3,0
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,2:13:06,2013117,Independent,2,2,Food,3,2
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,15:58:35,2013117,Independent,2,2,Food,3,15
779,531,1,49,33.39195,-111.96163500000002,58,REI,3.5,18:02:37,2013118,Independent,1,1,Shop & Service,2,18
780,532,1,49,33.389316,-111.960339,42,QuikTrip,4.0,18:29:47,2013118,Independent,1,1,Shop & Service,2,18
781,533,1,49,33.508532,-112.117601,98,US Post Office,2.0,21:33:01,2013121,Independent,0,5,Professional & Other Places,2,21
639,428,1,49,33.459367,-112.074223,37,Fair Trade Cafe,4.0,23:29:44,2013121,Independent,2,2,Food,2,23
774,33,0,49,33.44872,-112.072306,37,Starbucks,3.5,17:20:52,2013124,Combined,2,2,Food,2,17
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,19:35:52,2013124,Independent,2,2,Food,2,19
782,534,1,49,33.538883,-112.108719,134,Integrative Veterinary Oncology PC,2.5,5:03:32,2013125,Independent,3,5,Professional & Other Places,3,5
39,31,1,49,33.458791,-112.077595,29,Pita Jungle,3.5,9:23:49,2013125,Independent,2,2,Food,3,9
783,535,1,49,33.45291,-112.07553,59,Lincoln Family YMCA,3.5,19:00:29,2013125,Independent,2,1,Shop & Service,3,19
784,536,1,49,33.418732,-111.939059,158,ASU Art Museum,4.5,0:01:54,2013126,Independent,1,3,Arts & Entertainment,10,0
785,537,1,49,33.422263,-111.960475,86,Circle K,2.0,0:15:44,2013126,Independent,1,5,Professional & Other Places,10,0
147,111,1,49,33.469165999999994,-112.047471,6,La Santisima,4.0,0:31:18,2013126,Independent,2,2,Food,10,0
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,0:41:39,2013126,Independent,2,2,Food,10,0
219,154,0,49,33.48393,-112.074709,73,Jamba Juice,4.0,1:39:55,2013126,Combined,0,2,Food,10,1
56,46,1,49,33.500469,-112.074053,37,Lux Central,4.5,17:03:48,2013126,Independent,0,2,Food,10,17
632,422,1,49,33.46622,-112.067553,12,Safeway,2.5,17:22:43,2013126,Independent,2,1,Shop & Service,10,17
786,538,1,49,33.418875,-111.936407,75,Caf???? Biblioteca,3.5,20:59:59,2013126,Independent,1,2,Food,10,20
413,278,1,49,33.422178,-111.940346,7,P.F. Chang's,3.0,22:05:37,2013126,Independent,1,2,Food,10,22
632,422,1,49,33.46622,-112.067553,12,Safeway,2.5,22:28:01,2013126,Independent,2,1,Shop & Service,10,22
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,0:43:07,2013127,Independent,2,2,Food,4,0
602,405,1,49,33.465583,-112.082245,90,Zoyo Frozen Yogurt - Downtown Phoenix,4.0,3:54:09,2013127,Independent,2,2,Food,4,3
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,15:29:12,2013127,Independent,2,2,Food,4,15
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,21:25:17,2013127,Independent,2,2,Food,4,21
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,15:27:26,2013130,Independent,2,2,Food,5,15
196,145,1,49,33.472528000000004,-112.072686,34,Heard Museum Shop,4.5,16:58:43,2013130,Independent,2,3,Arts & Entertainment,5,16
196,145,1,49,33.472528000000004,-112.072686,34,Heard Museum Shop,4.5,17:03:33,2013130,Independent,2,3,Arts & Entertainment,5,17
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,17:55:57,2013130,Independent,2,2,Food,5,17
785,537,1,49,33.422263,-111.960475,86,Circle K,2.0,18:49:49,2013130,Independent,1,5,Professional & Other Places,5,18
787,539,1,49,33.407603,-111.947594,44,Boulders On Broadway,4.0,0:20:43,2013131,Independent,1,4,Nightlife Spot,3,0
667,450,1,49,33.466266,-111.986695,16,CVS Pharmacy,3.0,0:31:23,2013131,Independent,6,1,Shop & Service,3,0
632,422,1,49,33.46622,-112.067553,12,Safeway,2.5,1:27:54,2013131,Independent,2,1,Shop & Service,3,1
776,528,1,49,33.46092,-112.076915,156,Japanese Friendship Garden - Ro Ho En,4.0,2:41:41,2013202,Independent,2,6,Outdoors & Recreation,3,2
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,13:45:54,2013202,Independent,2,2,Food,3,13
196,145,1,49,33.472528000000004,-112.072686,34,Heard Museum Shop,4.5,15:52:42,2013202,Independent,2,3,Arts & Entertainment,3,15
142,106,1,49,33.458808000000005,-112.077402,37,Lola Coffee,4.0,16:58:16,2013204,Independent,2,2,Food,2,16
422,282,1,49,33.417953999999995,-111.940328,6,Chipotle Mexican Grill,3.5,21:48:22,2013204,Independent,1,2,Food,2,21
632,422,1,49,33.46622,-112.067553,12,Safeway,2.5,2:34:22,2013205,Independent,2,1,Shop & Service,3,2
39,31,1,49,33.458791,-112.077595,29,Pita Jungle,3.5,4:41:09,2013205,Independent,2,2,Food,3,4
788,540,1,49,33.442277000000004,-111.955506,37,Starbucks,2.5,16:18:00,2013205,Independent,1,2,Food,3,16
196,145,1,49,33.472528000000004,-112.072686,34,Heard Museum Shop,4.5,15:59:32,2013206,Independent,2,3,Arts & Entertainment,3,15
