Location_id,Item_id,POI_Type,User_id,Latitude,Longitude,Time,Date,POI,Category,name,stars,L2_Category_name,clusters,L1_Category_name,L1_Category,counts,new_time
528,169,1,34,35.308596,-80.74821700000003,11:50:42,2012706,Combined,Fast Food Restaurant,McDonald's,1.5,27,5,2,Food,3,11
544,386,0,34,35.171373,-80.80732900000002,12:16:03,2012706,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,3,12
568,238,1,34,35.175054,-80.801926,14:01:03,2012707,Combined,Breakfast Spot,IHOP,2.5,51,3,2,Food,2,14
569,405,0,34,35.203004,-80.8645,23:45:49,2012707,Independent,BBQ Joint,Mac's Speed Shop - Southend,4.0,18,0,2,Food,2,23
550,392,0,34,35.31625800000001,-80.77873100000002,12:04:06,2012716,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,12
570,406,0,34,35.15648,-80.734325,18:36:14,2012716,Independent,Automotive Shop,Carolina Volkswagen,3.0,21,8,5,Shop & Service,2,18
544,386,0,34,35.171373,-80.80732900000002,12:49:37,2012810,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,3,12
550,392,0,34,35.31625800000001,-80.77873100000002,19:30:35,2012810,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,3,19
528,169,1,34,35.308596,-80.74821700000003,19:54:06,2012810,Combined,Fast Food Restaurant,McDonald's,1.5,27,5,2,Food,3,19
544,386,0,34,35.171373,-80.80732900000002,12:50:32,2012914,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,4,12
88,63,0,34,35.209993,-80.85588800000002,17:56:20,2012914,Independent,Thai Restaurant,Thai Taste,3.5,46,0,2,Food,4,17
571,407,0,34,35.29284600000001,-80.746996,21:48:03,2012914,Independent,Pet Store,Petsmart,3.0,23,5,5,Shop & Service,4,21
161,121,0,34,35.294521,-80.748,22:08:31,2012914,Independent,Burger Joint,McDonald's,1.5,33,5,2,Food,4,22
572,231,1,34,35.13734,-80.73392,16:37:28,2012915,Combined,Hobby Shop,Party City,3.0,141,8,5,Shop & Service,2,16
573,408,1,34,35.163217,-80.739201,17:15:54,2012915,Combined,Bank,Bank of America,2.0,31,8,5,Shop & Service,2,17
544,386,0,34,35.171373,-80.80732900000002,13:47:36,2013102,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,13
552,394,0,34,35.209126,-80.694387,19:16:57,2013102,Independent,Department Store,Target,3.5,61,8,5,Shop & Service,2,19
544,386,0,34,35.171373,-80.80732900000002,13:50:08,2013111,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,13
574,409,0,34,35.286596,-80.72719599999998,21:09:38,2013111,Independent,Pizza Place,Hungry Howie's Pizza,3.5,37,5,2,Food,2,21
544,386,0,34,35.171373,-80.80732900000002,13:47:47,2013306,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,13
552,394,0,34,35.209126,-80.694387,19:09:12,2013306,Independent,Department Store,Target,3.5,61,8,5,Shop & Service,2,19
575,410,0,34,35.187407,-80.687871,21:32:04,2013314,Independent,Pizza Place,Pizza Hut,1.5,37,8,2,Food,2,21
576,411,0,34,35.186104,-80.69046,22:00:18,2013314,Independent,Grocery Store,Bi-Lo,2.5,19,8,5,Shop & Service,2,22
544,386,0,34,35.171373,-80.80732900000002,12:47:38,2013315,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,3,12
550,392,0,34,35.31625800000001,-80.77873100000002,18:12:32,2013315,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,3,18
546,388,0,34,35.209035,-80.835768,21:17:48,2013315,Independent,Ethiopian Restaurant,Meskerem,4.0,137,0,2,Food,3,21
550,392,0,34,35.31625800000001,-80.77873100000002,15:25:16,2013316,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,4,15
91,66,0,34,35.191451,-80.84429,17:53:57,2013316,Independent,Park,Freedom Park,4.5,38,3,7,Outdoors & Recreation,4,17
577,412,0,34,35.22210300000001,-80.821086,19:27:44,2013316,Independent,Thrift / Vintage Store,Salvation Army,3.5,62,1,5,Shop & Service,4,19
578,413,0,34,35.220084,-80.802575,19:54:11,2013316,Independent,Burger Joint,McDonald's,1.5,33,1,2,Food,4,19
544,386,0,34,35.171373,-80.80732900000002,12:52:17,2013318,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
550,392,0,34,35.31625800000001,-80.77873100000002,18:18:21,2013318,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,18
544,386,0,34,35.171373,-80.80732900000002,12:45:07,2013321,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
550,392,0,34,35.31625800000001,-80.77873100000002,17:50:11,2013321,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,17
557,398,0,34,35.17246,-80.80520899999998,13:17:15,2013326,Independent,Doctor's Office,Eastover Pediatrics,3.5,65,3,6,Professional & Other Places,2,13
552,394,0,34,35.209126,-80.694387,14:42:17,2013326,Independent,Department Store,Target,3.5,61,8,5,Shop & Service,2,14
553,395,0,34,35.182872,-80.755063,15:24:06,2013401,Independent,Automotive Shop,Folger Kia East Charlotte,3.5,21,8,5,Shop & Service,2,15
547,389,0,34,35.216599,-80.830083,17:06:21,2013401,Independent,College Academic Building,Central Piedmont Community College,3.0,138,0,3,College & University,2,17
550,392,0,34,35.31625800000001,-80.77873100000002,11:39:45,2013405,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,11
550,392,0,34,35.31625800000001,-80.77873100000002,20:18:32,2013405,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,20
544,386,0,34,35.171373,-80.80732900000002,12:43:02,2013408,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
550,392,0,34,35.31625800000001,-80.77873100000002,17:12:40,2013408,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,17
544,386,0,34,35.171373,-80.80732900000002,12:46:16,2013411,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
579,414,0,34,35.318511,-80.780716,15:35:50,2013411,Independent,Grocery Store,Harris Teeter,2.0,19,5,5,Shop & Service,2,15
544,386,0,34,35.171373,-80.80732900000002,12:45:27,2013415,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
580,165,1,34,35.09895,-80.77984000000002,23:11:14,2013415,Combined,Movie Theater,Cinebarre - Arboretum 11,3.0,142,7,0,Arts & Entertainment,2,23
544,386,0,34,35.171373,-80.80732900000002,12:50:53,2013423,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
550,392,0,34,35.31625800000001,-80.77873100000002,17:51:43,2013423,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,17
544,386,0,34,35.171373,-80.80732900000002,12:44:57,2013429,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,4,12
581,415,0,34,35.211078,-80.68994,18:08:12,2013429,Independent,Mobile Phone Shop,T-Mobile,2.5,143,8,5,Shop & Service,4,18
582,416,0,34,35.210565,-80.690487,18:13:52,2013429,Independent,Chinese Restaurant,China Fun,3.5,28,8,2,Food,4,18
550,392,0,34,35.31625800000001,-80.77873100000002,23:33:42,2013429,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,4,23
544,386,0,34,35.171373,-80.80732900000002,12:47:49,2013501,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
583,417,0,34,35.304054,-80.754176,18:55:18,2013501,Independent,Doctor's Office,Dasling Dentistry,5.0,65,5,6,Professional & Other Places,2,18
584,418,0,34,35.215914,-80.821772,16:37:40,2013504,Independent,Pizza Place,Hawthorne's NY Pizza & Bar,4.0,37,1,2,Food,2,16
585,419,0,34,35.212624,-80.818073,18:44:20,2013504,Independent,Bookstore,Heroes Aren't Hard To Find,4.5,89,1,5,Shop & Service,2,18
544,386,0,34,35.171373,-80.80732900000002,12:44:57,2013506,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
550,392,0,34,35.31625800000001,-80.77873100000002,18:20:44,2013506,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,18
544,386,0,34,35.171373,-80.80732900000002,12:51:38,2013507,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
550,392,0,34,35.31625800000001,-80.77873100000002,18:09:59,2013507,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,18
544,386,0,34,35.171373,-80.80732900000002,12:48:16,2013508,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,3,12
586,420,0,34,35.170770000000005,-80.80715500000002,15:41:46,2013508,Independent,Bagel Shop,Poppy's Bagels & More,4.0,44,3,2,Food,3,15
552,394,0,34,35.209126,-80.694387,18:27:53,2013508,Independent,Department Store,Target,3.5,61,8,5,Shop & Service,3,18
550,392,0,34,35.31625800000001,-80.77873100000002,13:18:26,2013511,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,4,13
305,221,1,34,35.247235,-80.80429699999998,17:34:56,2013511,Combined,Cafe,Smelly Cat Coffee,4.5,103,1,2,Food,4,17
587,421,0,34,35.181490000000004,-80.876455,18:09:57,2013511,Independent,Antique Shop,Sleepy Poet Antique Mall,4.0,144,3,5,Shop & Service,4,18
588,283,1,34,35.24681599999999,-80.805837,21:31:03,2013511,Combined,Eastern European Restaurant,Cr??pe Cellar,4.0,145,1,2,Food,4,21
544,386,0,34,35.171373,-80.80732900000002,12:52:07,2013522,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
546,388,0,34,35.209035,-80.835768,21:41:38,2013522,Independent,Ethiopian Restaurant,Meskerem,4.0,137,0,2,Food,2,21
550,392,0,34,35.31625800000001,-80.77873100000002,11:23:06,2013624,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,11
544,386,0,34,35.171373,-80.80732900000002,12:02:23,2013624,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
550,392,0,34,35.31625800000001,-80.77873100000002,11:25:24,2013702,Independent,Gym,University City Branch YMCA,3.0,55,5,5,Shop & Service,2,11
544,386,0,34,35.171373,-80.80732900000002,12:03:30,2013702,Independent,Spa / Massage,Massage Envy - Myers Park,3.0,59,3,5,Shop & Service,2,12
589,228,1,35,35.22552899999999,-80.842333,2:27:32,20121203,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,4,2
590,422,0,35,35.234368,-80.850706,14:55:50,20121203,Independent,Office,Beacon Hill Staffing Group,3.5,97,0,6,Professional & Other Places,4,14
589,228,1,35,35.22552899999999,-80.842333,23:15:47,20121203,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,4,23
591,21,1,35,35.225734,-80.841928,23:46:35,20121203,Combined,Drugstore / Pharmacy,CVS Pharmacy,3.0,11,0,5,Shop & Service,4,23
418,21,1,35,35.225133,-80.842005,0:03:07,20121204,Combined,Burger Joint,Burger King,2.0,33,0,2,Food,3,0
590,422,0,35,35.234368,-80.850706,15:50:12,20121204,Independent,Office,Beacon Hill Staffing Group,3.5,97,0,6,Professional & Other Places,3,15
589,228,1,35,35.22552899999999,-80.842333,22:18:56,20121204,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,3,22
589,228,1,35,35.22552899999999,-80.842333,2:55:34,20121206,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,2,2
416,21,1,35,35.22528900000001,-80.842252,16:45:43,20121206,Combined,Pub,Mortimer's Cafe and Pub,3.5,4,0,1,Nightlife Spot,2,16
145,13,1,35,35.145529,-80.933619,1:24:30,20121207,Combined,Department Store,Walmart Supercenter,2.0,61,4,5,Shop & Service,4,1
589,228,1,35,35.22552899999999,-80.842333,5:02:16,20121207,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,4,5
589,228,1,35,35.22552899999999,-80.842333,16:12:16,20121207,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,4,16
589,228,1,35,35.22552899999999,-80.842333,20:20:33,20121207,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,4,20
589,228,1,35,35.22552899999999,-80.842333,3:41:07,20121208,Combined,Hotel,Aloft Charlotte Uptown at the EpiCentre,3.0,9,0,4,Travel & Transport,2,3
592,423,1,35,35.327443,-80.944152,16:21:43,20121208,Combined,Bank,Bank of America,2.5,31,9,5,Shop & Service,2,16
151,114,0,36,35.105234,-80.943446,18:46:43,2013307,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,2,18
593,123,1,36,35.119044,-80.95729200000002,18:47:38,2013307,Combined,Pizza Place,Cicis,2.5,37,4,2,Food,2,18
594,424,0,36,35.337567,-80.757515,22:10:12,2013308,Independent,Coffee Shop,Starbucks,4.0,12,5,2,Food,2,22
595,17,1,36,35.341596,-80.766416,22:11:19,2013308,Combined,Drugstore / Pharmacy,Walgreens,3.0,11,5,5,Shop & Service,2,22
596,149,1,36,35.153462,-80.87546400000002,15:26:55,2013315,Combined,Clothing Store,Ann's Beauty Supply,4.5,76,3,5,Shop & Service,3,15
596,149,1,36,35.153462,-80.87546400000002,16:16:28,2013315,Combined,Clothing Store,Ann's Beauty Supply,4.5,76,3,5,Shop & Service,3,16
151,114,0,36,35.105234,-80.943446,17:11:50,2013315,Independent,Theme Park Ride / Attraction,Fury 325,5.0,68,4,0,Arts & Entertainment,3,17
597,425,0,37,35.056615,-80.848253,11:21:31,20121012,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,2,11
598,426,0,37,35.056090000000005,-80.847323,11:22:18,20121012,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,2,11
599,427,0,37,35.086462,-80.811417,13:59:34,20121023,Independent,Library,Charlotte Mecklenburg Library - South County Regional,4.5,132,7,6,Professional & Other Places,4,13
39,34,1,37,35.058819,-80.81559200000002,16:21:28,20121023,Combined,Grocery Store,Target,3.5,19,7,5,Shop & Service,4,16
600,34,1,37,35.059779,-80.81343000000003,16:46:41,20121023,Combined,Fast Food Restaurant,Chick-fil-A,4.0,27,7,2,Food,4,16
39,34,1,37,35.058819,-80.81559200000002,18:43:50,20121023,Combined,Grocery Store,Target,3.5,19,7,5,Shop & Service,4,18
600,34,1,37,35.059779,-80.81343000000003,13:37:39,20121024,Combined,Fast Food Restaurant,Chick-fil-A,4.0,27,7,2,Food,3,13
599,427,0,37,35.086462,-80.811417,13:50:05,20121024,Independent,Library,Charlotte Mecklenburg Library - South County Regional,4.5,132,7,6,Professional & Other Places,3,13
600,34,1,37,35.059779,-80.81343000000003,16:16:58,20121024,Combined,Fast Food Restaurant,Chick-fil-A,4.0,27,7,2,Food,3,16
598,426,0,37,35.056090000000005,-80.847323,11:24:08,20121026,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,4,11
600,34,1,37,35.059779,-80.81343000000003,13:10:47,20121026,Combined,Fast Food Restaurant,Chick-fil-A,4.0,27,7,2,Food,4,13
231,165,1,37,35.098809,-80.781097,17:26:11,20121026,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,7,2,Food,4,17
599,427,0,37,35.086462,-80.811417,18:29:44,20121026,Independent,Library,Charlotte Mecklenburg Library - South County Regional,4.5,132,7,6,Professional & Other Places,4,18
599,427,0,37,35.086462,-80.811417,15:01:28,20121030,Independent,Library,Charlotte Mecklenburg Library - South County Regional,4.5,132,7,6,Professional & Other Places,2,15
600,34,1,37,35.059779,-80.81343000000003,15:24:58,20121030,Combined,Fast Food Restaurant,Chick-fil-A,4.0,27,7,2,Food,2,15
597,425,0,37,35.056615,-80.848253,12:21:31,20121109,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,2,12
598,426,0,37,35.056090000000005,-80.847323,12:22:18,20121109,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,2,12
406,292,0,37,35.119786,-80.882024,15:50:43,20121114,Independent,Light Rail,Sharon Road West Lynx Station,3.5,114,6,4,Travel & Transport,2,15
601,428,0,37,35.107195000000004,-80.882937,15:51:14,20121114,Independent,Light Rail,I-485 / South Boulevard Lynx Station,4.0,114,6,4,Travel & Transport,2,15
602,429,0,37,35.105656,-80.693601,0:19:53,20121116,Independent,Community College,Central Piedmont Community College-Levine Campus,3.5,146,8,3,College & University,3,0
598,426,0,37,35.056090000000005,-80.847323,12:17:43,20121116,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,3,12
597,425,0,37,35.056615,-80.848253,12:18:33,20121116,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,3,12
231,165,1,37,35.098809,-80.781097,14:14:39,20121126,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,7,2,Food,6,14
603,430,0,37,35.116504,-80.857744,14:39:05,20121126,Independent,Grocery Store,Harris Teeter,3.5,19,6,5,Shop & Service,6,14
231,165,1,37,35.098809,-80.781097,18:16:29,20121126,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,7,2,Food,6,18
39,34,1,37,35.058819,-80.81559200000002,18:48:17,20121126,Combined,Grocery Store,Target,3.5,19,7,5,Shop & Service,6,18
406,292,0,37,35.119786,-80.882024,22:04:22,20121126,Independent,Light Rail,Sharon Road West Lynx Station,3.5,114,6,4,Travel & Transport,6,22
604,225,1,37,35.227883,-80.842037,22:37:48,20121126,Combined,Performing Arts Venue,Blumenthal Performing Arts,4.5,147,0,0,Arts & Entertainment,6,22
605,116,1,37,35.152969,-80.83289599999998,17:06:22,20121205,Combined,Fast Food Restaurant,Chick-fil-A,2.0,27,3,2,Food,2,17
606,431,0,37,35.152745,-80.82510699999997,18:05:21,20121205,Independent,Grocery Store,Harris Teeter,4.0,19,3,5,Shop & Service,2,18
597,425,0,37,35.056615,-80.848253,12:18:37,20121214,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,2,12
598,426,0,37,35.056090000000005,-80.847323,12:19:06,20121214,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,2,12
598,426,0,37,35.056090000000005,-80.847323,12:20:13,20121221,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,3,12
231,165,1,37,35.098809,-80.781097,14:27:28,20121221,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,7,2,Food,3,14
605,116,1,37,35.152969,-80.83289599999998,17:57:59,20121221,Combined,Fast Food Restaurant,Chick-fil-A,2.0,27,3,2,Food,3,17
231,165,1,37,35.098809,-80.781097,14:21:16,20121229,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,7,2,Food,3,14
231,165,1,37,35.098809,-80.781097,19:38:32,20121229,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,7,2,Food,3,19
607,165,1,37,35.095754,-80.786762,20:30:56,20121229,Combined,Furniture / Home Store,Brass Exchange Home,2.5,75,7,5,Shop & Service,3,20
597,425,0,37,35.056615,-80.848253,11:30:52,2012413,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,4,11
598,426,0,37,35.056090000000005,-80.847323,11:35:22,2012413,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,4,11
39,34,1,37,35.058819,-80.81559200000002,18:45:56,2012413,Combined,Grocery Store,Target,3.5,19,7,5,Shop & Service,4,18
322,236,0,37,35.177434000000005,-80.798651,20:17:57,2012413,Independent,Chinese Restaurant,Shun Lee Palace,3.0,28,3,2,Food,4,20
597,425,0,37,35.056615,-80.848253,12:54:03,2012414,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,2,12
598,426,0,37,35.056090000000005,-80.847323,12:55:36,2012414,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,2,12
597,425,0,37,35.056615,-80.848253,11:30:04,2012427,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,3,11
598,426,0,37,35.056090000000005,-80.847323,11:33:03,2012427,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,3,11
231,165,1,37,35.098809,-80.781097,19:24:51,2012427,Combined,Fast Food Restaurant,Chick-fil-A,3.5,27,7,2,Food,3,19
597,425,0,37,35.056615,-80.848253,11:21:47,2012504,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,3,11
598,426,0,37,35.056090000000005,-80.847323,11:23:23,2012504,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,3,11
599,427,0,37,35.086462,-80.811417,14:57:42,2012504,Independent,Library,Charlotte Mecklenburg Library - South County Regional,4.5,132,7,6,Professional & Other Places,3,14
600,34,1,37,35.059779,-80.81343000000003,13:17:22,2012505,Combined,Fast Food Restaurant,Chick-fil-A,4.0,27,7,2,Food,2,13
599,427,0,37,35.086462,-80.811417,13:27:32,2012505,Independent,Library,Charlotte Mecklenburg Library - South County Regional,4.5,132,7,6,Professional & Other Places,2,13
598,426,0,37,35.056090000000005,-80.847323,11:15:53,2012511,Independent,American Restaurant,Gallery Restaurant,3.5,32,6,2,Food,2,11
597,425,0,37,35.056615,-80.848253,11:18:37,2012511,Independent,Hotel,"The Ballantyne, A Luxury Collection Hotel, Charlotte",4.0,9,6,4,Travel & Transport,2,11
